"order","lemma","transitive_frequency","transitive_ipm"
13931,"vevázat",1,0.00991684054854884
13932,"zacrčet",1,0.00991684054854884
13933,"přizvedávat",1,0.00991684054854884
13934,"očmuchávat",1,0.00991684054854884
13935,"vysmahnout",1,0.00991684054854884
13936,"proskribovat",1,0.00991684054854884
13937,"zatrucovat",1,0.00991684054854884
13938,"kompletizovat",1,0.00991684054854884
13939,"přivolit",1,0.00991684054854884
13940,"šibat",1,0.00991684054854884
13941,"zčeštit",1,0.00991684054854884
13942,"překompilovat",1,0.00991684054854884
13943,"podkovávat",1,0.00991684054854884
13944,"nahledat",1,0.00991684054854884
13945,"proscanovat",1,0.00991684054854884
13946,"žbluňknout",1,0.00991684054854884
13947,"vydojovat",1,0.00991684054854884
13948,"přeobsadit",1,0.00991684054854884
13949,"vzpřimovat",1,0.00991684054854884
13950,"přervávat",1,0.00991684054854884
13951,"počítávat",1,0.00991684054854884
13952,"vybelhat",1,0.00991684054854884
13953,"špásovat",1,0.00991684054854884
13954,"nasnímkovat",1,0.00991684054854884
13955,"mihat",1,0.00991684054854884
13956,"nafutrovat",1,0.00991684054854884
13957,"prefabrikovat",1,0.00991684054854884
13958,"vycválat",1,0.00991684054854884
13959,"termínovat",1,0.00991684054854884
13960,"mašlovat",1,0.00991684054854884
13961,"vycejtit",1,0.00991684054854884
13962,"patovat",1,0.00991684054854884
13963,"upachtit",1,0.00991684054854884
13964,"zjinačit",1,0.00991684054854884
13965,"rozhořívat",1,0.00991684054854884
13966,"epilovat",1,0.00991684054854884
13967,"propájet",1,0.00991684054854884
13968,"zkout",1,0.00991684054854884
13969,"zamodrat",1,0.00991684054854884
13970,"překouřit",1,0.00991684054854884
13971,"vymlasknout",1,0.00991684054854884
13972,"přikulit",1,0.00991684054854884
13973,"samplovat",1,0.00991684054854884
13974,"vykytovat",1,0.00991684054854884
13975,"kručívat",1,0.00991684054854884
13976,"sesunovat",1,0.00991684054854884
13977,"rozepřít",1,0.00991684054854884
13978,"vymazlit",1,0.00991684054854884
13979,"imobilizovat",1,0.00991684054854884
13980,"plátkovat",1,0.00991684054854884
13981,"moknout",1,0.00991684054854884
13982,"vyjednocovat",1,0.00991684054854884
13983,"sáčkovat",1,0.00991684054854884
13984,"vmalovat",1,0.00991684054854884
13985,"vymáčet",1,0.00991684054854884
13986,"poklesávat",1,0.00991684054854884
13987,"stesat",1,0.00991684054854884
13988,"seznamenat",1,0.00991684054854884
13989,"saldovat",1,0.00991684054854884
13990,"nastudit",1,0.00991684054854884
13991,"ušmudlat",1,0.00991684054854884
13992,"zbytňovat",1,0.00991684054854884
13993,"vyhrdlit",1,0.00991684054854884
13994,"pořádávat",1,0.00991684054854884
13995,"zledovatět",1,0.00991684054854884
13996,"ošacovat",1,0.00991684054854884
13997,"předřít",1,0.00991684054854884
13998,"uprošovat",1,0.00991684054854884
13999,"zrevolucionovat",1,0.00991684054854884
14000,"aromatizovat",1,0.00991684054854884
14001,"rozšvihávat",1,0.00991684054854884
14002,"přivracet",1,0.00991684054854884
14003,"zakolíčkovat",1,0.00991684054854884
14004,"prověsit",1,0.00991684054854884
14005,"znesvářit",1,0.00991684054854884
14006,"dospárovat",1,0.00991684054854884
14007,"logizovat",1,0.00991684054854884
14008,"zkompostovat",1,0.00991684054854884
14009,"švenkovat",1,0.00991684054854884
14010,"odrýglovat",1,0.00991684054854884
14011,"uhraňovat",1,0.00991684054854884
14012,"zadusat",1,0.00991684054854884
14013,"vmrštit",1,0.00991684054854884
14014,"ekologizovat",1,0.00991684054854884
14015,"vymrkat",1,0.00991684054854884
14016,"spolurealizovat",1,0.00991684054854884
14017,"udřít",1,0.00991684054854884
14018,"postrojit",1,0.00991684054854884
14019,"zavíjet",1,0.00991684054854884
14020,"scupovat",1,0.00991684054854884
14021,"drchat",1,0.00991684054854884
14022,"zestručnět",1,0.00991684054854884
14023,"udrat",1,0.00991684054854884
14024,"nasouvat",1,0.00991684054854884
14025,"omalovávat",1,0.00991684054854884
14026,"vočuchávat",1,0.00991684054854884
14027,"nacupovat",1,0.00991684054854884
14028,"docpat",1,0.00991684054854884
14029,"pomít",1,0.00991684054854884
14030,"zorchestrovat",1,0.00991684054854884
14031,"odťukávat",1,0.00991684054854884
14032,"sháňat",1,0.00991684054854884
14033,"uhořívat",1,0.00991684054854884
14034,"odezpívávat",1,0.00991684054854884
14035,"vysbírávat",1,0.00991684054854884
14036,"vlčet",1,0.00991684054854884
14037,"platívat",1,0.00991684054854884
14038,"disciplinovat",1,0.00991684054854884
14039,"podiskutovat",1,0.00991684054854884
14040,"rasovat",1,0.00991684054854884
14041,"galvanizovat",1,0.00991684054854884
14042,"pohružovat",1,0.00991684054854884
14043,"zadechnout",1,0.00991684054854884
14044,"podejmout",1,0.00991684054854884
14045,"rozvodňovat",1,0.00991684054854884
14046,"vece",1,0.00991684054854884
14047,"ubalovat",1,0.00991684054854884
14048,"dokormidlovat",1,0.00991684054854884
14049,"napřemýšlet",1,0.00991684054854884
14050,"nakupírovat",1,0.00991684054854884
14051,"zaokrouhlet",1,0.00991684054854884
14052,"rušívat",1,0.00991684054854884
14053,"dobourat",1,0.00991684054854884
14054,"downloadovat",1,0.00991684054854884
14055,"poodhrnovávat",1,0.00991684054854884
14056,"rozlouskat",1,0.00991684054854884
14057,"zněžňovat",1,0.00991684054854884
14058,"zpotvořit",1,0.00991684054854884
14059,"senzibilizovat",1,0.00991684054854884
14060,"zdivadelnit",1,0.00991684054854884
14061,"doopravit",1,0.00991684054854884
14062,"zapilovat",1,0.00991684054854884
14063,"odvděčovat",1,0.00991684054854884
14064,"rozpíchat",1,0.00991684054854884
14065,"dorachtat",1,0.00991684054854884
14066,"procvakat",1,0.00991684054854884
14067,"uhonit",1,0.00991684054854884
14068,"prokulhat",1,0.00991684054854884
14069,"rejpat",1,0.00991684054854884
14070,"vydrovat",1,0.00991684054854884
14071,"znovuzahájit",1,0.00991684054854884
14072,"krepovat",1,0.00991684054854884
14073,"ulévat",1,0.00991684054854884
14074,"zneprůchodnit",1,0.00991684054854884
14075,"zaválet",1,0.00991684054854884
14076,"přemlít",1,0.00991684054854884
14077,"ulézat",1,0.00991684054854884
14078,"vmluvit",1,0.00991684054854884
14079,"zasmrdět",1,0.00991684054854884
14080,"převtělovat",1,0.00991684054854884
14081,"rozcapit",1,0.00991684054854884
14082,"vyzdvihat",1,0.00991684054854884
14083,"seberealizovat",1,0.00991684054854884
14084,"nabrebentit",1,0.00991684054854884
14085,"prosurfovat",1,0.00991684054854884
14086,"zduplikovat",1,0.00991684054854884
14087,"zrýpat",1,0.00991684054854884
14088,"dálnopisovat",1,0.00991684054854884
14089,"odhlasovávat",1,0.00991684054854884
14090,"našrotit",1,0.00991684054854884
14091,"zkolonizovat",1,0.00991684054854884
14092,"ukormidlovat",1,0.00991684054854884
14093,"setmít",1,0.00991684054854884
14094,"nabryndat",1,0.00991684054854884
14095,"cmudit",1,0.00991684054854884
14096,"odsexualizovat",1,0.00991684054854884
14097,"trojčit",1,0.00991684054854884
14098,"vťukat",1,0.00991684054854884
14099,"protrucovat",1,0.00991684054854884
14100,"odcválat",1,0.00991684054854884
14101,"vydrátkovat",1,0.00991684054854884
14102,"vláčnět",1,0.00991684054854884
14103,"zaskřípnout",1,0.00991684054854884
14104,"zabojovat",1,0.00991684054854884
14105,"zbalit",1,0.00991684054854884
14106,"pindat",1,0.00991684054854884
14107,"zabetonovávat",1,0.00991684054854884
14108,"drapnót",1,0.00991684054854884
14109,"uplout",1,0.00991684054854884
14110,"zmermomocňovat",1,0.00991684054854884
14111,"prožírat",1,0.00991684054854884
14112,"vyvěstit",1,0.00991684054854884
14113,"ztvrzovat",1,0.00991684054854884
14114,"zašmodrchávat",1,0.00991684054854884
14115,"naindukovat",1,0.00991684054854884
14116,"nacucat",1,0.00991684054854884
14117,"zdeprimovat",1,0.00991684054854884
14118,"vyleptávat",1,0.00991684054854884
14119,"ošmirglovat",1,0.00991684054854884
14120,"zaflikovat",1,0.00991684054854884
14121,"zostražitět",1,0.00991684054854884
14122,"pocestovat",1,0.00991684054854884
14123,"vycinkávat",1,0.00991684054854884
14124,"rozlézt",1,0.00991684054854884
14125,"zasichrovat",1,0.00991684054854884
14126,"pozutínat",1,0.00991684054854884
14127,"přikulovat",1,0.00991684054854884
14128,"grupovat",1,0.00991684054854884
14129,"vybydlovat",1,0.00991684054854884
14130,"sestoupat",1,0.00991684054854884
14131,"nahnívat",1,0.00991684054854884
14132,"ukázňovat",1,0.00991684054854884
14133,"schroustávat",1,0.00991684054854884
14134,"rozskřípat",1,0.00991684054854884
14135,"zrnit",1,0.00991684054854884
14136,"redesignovat",1,0.00991684054854884
14137,"zhřešit",1,0.00991684054854884
14138,"přehnojit",1,0.00991684054854884
14139,"přivdat",1,0.00991684054854884
14140,"ojezdit",1,0.00991684054854884
14141,"naimplementovat",1,0.00991684054854884
14142,"rozkližovat",1,0.00991684054854884
14143,"zdejchnout",1,0.00991684054854884
14144,"utříbit",1,0.00991684054854884
14145,"vykřísnout",1,0.00991684054854884
14146,"fajrovat",1,0.00991684054854884
14147,"opotit",1,0.00991684054854884
14148,"otelit",1,0.00991684054854884
14149,"začvachtat",1,0.00991684054854884
14150,"ničívat",1,0.00991684054854884
14151,"přesmýknout",1,0.00991684054854884
14152,"vybláznit",1,0.00991684054854884
14153,"hejbnout",1,0.00991684054854884
14154,"trampovat",1,0.00991684054854884
14155,"střepat",1,0.00991684054854884
14156,"zazkoumat",1,0.00991684054854884
14157,"začutat",1,0.00991684054854884
14158,"ztisícinásobit",1,0.00991684054854884
14159,"dehydrovat",1,0.00991684054854884
14160,"zadrkotat",1,0.00991684054854884
14161,"obmýt",1,0.00991684054854884
14162,"zrubat",1,0.00991684054854884
14163,"ožvykovat",1,0.00991684054854884
14164,"oprýskat",1,0.00991684054854884
14165,"zchodit",1,0.00991684054854884
14166,"zhranatět",1,0.00991684054854884
14167,"cachtat",1,0.00991684054854884
14168,"deprivovat",1,0.00991684054854884
14169,"přeťápnout",1,0.00991684054854884
14170,"zváhnout",1,0.00991684054854884
14171,"proorávat",1,0.00991684054854884
14172,"řehotat",1,0.00991684054854884
14173,"přikodrcat",1,0.00991684054854884
14174,"zaháčkovat",1,0.00991684054854884
14175,"slátat",1,0.00991684054854884
14176,"rozjednávat",1,0.00991684054854884
14177,"zazábst",1,0.00991684054854884
14178,"zabělat",1,0.00991684054854884
14179,"vysvětlat",1,0.00991684054854884
14180,"vyvěžit",1,0.00991684054854884
14181,"stejkat",1,0.00991684054854884
14182,"rozdražďovat",1,0.00991684054854884
14183,"ztrojit",1,0.00991684054854884
14184,"prolelkovat",1,0.00991684054854884
14185,"rozdrátovat",1,0.00991684054854884
14186,"zmaterializovat",1,0.00991684054854884
14187,"překapat",1,0.00991684054854884
14188,"pokovit",1,0.00991684054854884
14189,"rozsršet",1,0.00991684054854884
14190,"odchlípit",1,0.00991684054854884
14191,"přikolébat",1,0.00991684054854884
14192,"přebujet",1,0.00991684054854884
14193,"zasukovat",1,0.00991684054854884
14194,"vymrazit",1,0.00991684054854884
14195,"okořeňovat",1,0.00991684054854884
14196,"metamorfovat",1,0.00991684054854884
14197,"teleportovat",1,0.00991684054854884
14198,"nastříkávat",1,0.00991684054854884
14199,"přeuspořádávat",1,0.00991684054854884
14200,"zdrbat",1,0.00991684054854884
14201,"vynímat",1,0.00991684054854884
14202,"přikráčet",1,0.00991684054854884
14203,"zaentlovat",1,0.00991684054854884
14204,"cínovat",1,0.00991684054854884
14205,"nacintat",1,0.00991684054854884
14206,"rozprskávat",1,0.00991684054854884
14207,"dotrhávat",1,0.00991684054854884
14208,"hanbit",1,0.00991684054854884
14209,"spoluzapříčinit",1,0.00991684054854884
14210,"překolkovat",1,0.00991684054854884
14211,"oprejskat",1,0.00991684054854884
14212,"spolíhat",1,0.00991684054854884
14213,"zadešťovat",1,0.00991684054854884
14214,"vytemperovat",1,0.00991684054854884
14215,"mramorovat",1,0.00991684054854884
14216,"rozlejvat",1,0.00991684054854884
14217,"rozklovnout",1,0.00991684054854884
14218,"bývávat",1,0.00991684054854884
14219,"změlčit",1,0.00991684054854884
14220,"kopit",1,0.00991684054854884
14221,"uchichtávat",1,0.00991684054854884
14222,"vobírat",1,0.00991684054854884
14223,"rozúčtovat",1,0.00991684054854884
14224,"opukovat",1,0.00991684054854884
14225,"přivláčet",1,0.00991684054854884
14226,"titrovat",1,0.00991684054854884
14227,"ožulit",1,0.00991684054854884
14228,"uzlovat",1,0.00991684054854884
14229,"sesouvat",1,0.00991684054854884
14230,"zmlsat",1,0.00991684054854884
14231,"nafackovat",1,0.00991684054854884
14232,"honívat",1,0.00991684054854884
14233,"vyradovat",1,0.00991684054854884
14234,"zahemžit",1,0.00991684054854884
14235,"sešvihat",1,0.00991684054854884
14236,"uvarovat",1,0.00991684054854884
14237,"zadotovat",1,0.00991684054854884
14238,"ošmatávat",1,0.00991684054854884
14239,"usouvztažňovat",1,0.00991684054854884
14240,"vycukat",1,0.00991684054854884
14241,"vdout",1,0.00991684054854884
14242,"natěžit",1,0.00991684054854884
14243,"začmoudit",1,0.00991684054854884
14244,"podsvětlit",1,0.00991684054854884
14245,"zaprudit",1,0.00991684054854884
14246,"naproklínat",1,0.00991684054854884
14247,"zývat",1,0.00991684054854884
14248,"zdemoralizovat",1,0.00991684054854884
14249,"přetejkat",1,0.00991684054854884
14250,"vodmítnout",1,0.00991684054854884
14251,"provařovat",1,0.00991684054854884
14252,"vplivnout",1,0.00991684054854884
14253,"přikrojit",1,0.00991684054854884
14254,"dorvat",1,0.00991684054854884
14255,"uhládnout",1,0.00991684054854884
14256,"zestátňovat",1,0.00991684054854884
14257,"zalíčit",1,0.00991684054854884
14258,"sesypávat",1,0.00991684054854884
14259,"vyklučit",1,0.00991684054854884
14260,"zašustět",1,0.00991684054854884
14261,"vzpěčovat",1,0.00991684054854884
14262,"prohádat",1,0.00991684054854884
14263,"zledovět",1,0.00991684054854884
14264,"vmetávat",1,0.00991684054854884
14265,"problejskávat",1,0.00991684054854884
14266,"zakřepčit",1,0.00991684054854884
14267,"seznamenávat",1,0.00991684054854884
14268,"zasířit",1,0.00991684054854884
14269,"oštemplovat",1,0.00991684054854884
14270,"předávkovávat",1,0.00991684054854884
14271,"užďibovat",1,0.00991684054854884
14272,"prořeknout",1,0.00991684054854884
14273,"nahryznout",1,0.00991684054854884
14274,"ustýlat",1,0.00991684054854884
14275,"ubejvat",1,0.00991684054854884
14276,"filcovat",1,0.00991684054854884
14277,"našňořit",1,0.00991684054854884
14278,"notifikovat",1,0.00991684054854884
14279,"přetřást",1,0.00991684054854884
14280,"vysednout",1,0.00991684054854884
14281,"našenkovat",1,0.00991684054854884
14282,"klímat",1,0.00991684054854884
14283,"odbyrokratizovat",1,0.00991684054854884
14284,"opižlat",1,0.00991684054854884
14285,"dojiskřit",1,0.00991684054854884
14286,"zrychtovat",1,0.00991684054854884
14287,"fixírovat",1,0.00991684054854884
14288,"šmodrchat",1,0.00991684054854884
14289,"přihrábnout",1,0.00991684054854884
14290,"kafrat",1,0.00991684054854884
14291,"mazávat",1,0.00991684054854884
14292,"zprůmyslnit",1,0.00991684054854884
14293,"přilepšovat",1,0.00991684054854884
14294,"spamovat",1,0.00991684054854884
14295,"šopovat",1,0.00991684054854884
14296,"zopáknout",1,0.00991684054854884
14297,"prohořívat",1,0.00991684054854884
14298,"šlapávat",1,0.00991684054854884
14299,"pokrejvat",1,0.00991684054854884
14300,"poposedávat",1,0.00991684054854884
14301,"prospávat",1,0.00991684054854884
14302,"rusifikovat",1,0.00991684054854884
14303,"oštípávat",1,0.00991684054854884
14304,"vyfunět",1,0.00991684054854884
14305,"vypípávat",1,0.00991684054854884
14306,"roztrojit",1,0.00991684054854884
14307,"zastehovat",1,0.00991684054854884
14308,"cepenět",1,0.00991684054854884
14309,"očesávat",1,0.00991684054854884
14310,"pokrčovat",1,0.00991684054854884
14311,"lítávat",1,0.00991684054854884
14312,"přikrást",1,0.00991684054854884
14313,"vykolíkovávat",1,0.00991684054854884
14314,"přeručkovat",1,0.00991684054854884
14315,"povázat",1,0.00991684054854884
14316,"zakrmovat",1,0.00991684054854884
14317,"rozprcat",1,0.00991684054854884
14318,"sofistikovat",1,0.00991684054854884
14319,"uplouvat",1,0.00991684054854884
14320,"přelítávat",1,0.00991684054854884
14321,"vočkovávat",1,0.00991684054854884
14322,"zarochnout",1,0.00991684054854884
14323,"zaimponovat",1,0.00991684054854884
14324,"rozviklat",1,0.00991684054854884
14325,"plužit",1,0.00991684054854884
14326,"vošoustat",1,0.00991684054854884
14327,"odcentrovat",1,0.00991684054854884
14328,"odbydlet",1,0.00991684054854884
14329,"rozkouřit",1,0.00991684054854884
14330,"šachovat",1,0.00991684054854884
14331,"zapařovat",1,0.00991684054854884
14332,"přehustit",1,0.00991684054854884
14333,"světlit",1,0.00991684054854884
14334,"fušovat",1,0.00991684054854884
14335,"baletit",1,0.00991684054854884
14336,"uschopnit",1,0.00991684054854884
14337,"nasvinit",1,0.00991684054854884
14338,"okoupat",1,0.00991684054854884
14339,"mocnit",1,0.00991684054854884
14340,"vyšroubovávat",1,0.00991684054854884
14341,"alkalizovat",1,0.00991684054854884
14342,"oduševnit",1,0.00991684054854884
14343,"zamodřovat",1,0.00991684054854884
14344,"vyfiknout",1,0.00991684054854884
14345,"poňuchňat",1,0.00991684054854884
14346,"nakulmovat",1,0.00991684054854884
14347,"zašermovat",1,0.00991684054854884
14348,"chumlat",1,0.00991684054854884
14349,"vodvážet",1,0.00991684054854884
14350,"pervertovat",1,0.00991684054854884
14351,"zašplouchat",1,0.00991684054854884
14352,"provlhat",1,0.00991684054854884
14353,"uchodit",1,0.00991684054854884
14354,"nadpracovat",1,0.00991684054854884
14355,"přezařovat",1,0.00991684054854884
14356,"holívat",1,0.00991684054854884
14357,"pentlit",1,0.00991684054854884
14358,"okecávat",1,0.00991684054854884
14359,"vytrápit",1,0.00991684054854884
14360,"pojezdit",1,0.00991684054854884
14361,"rozdrápat",1,0.00991684054854884
14362,"využitkovat",1,0.00991684054854884
14363,"obrňovat",1,0.00991684054854884
14364,"kotit",1,0.00991684054854884
14365,"sběhat",1,0.00991684054854884
14366,"ujařmovat",1,0.00991684054854884
14367,"rozsortýrovat",1,0.00991684054854884
14368,"rozžhavovat",1,0.00991684054854884
14369,"zjebat",1,0.00991684054854884
