"order","lemma","reflexive_frequency","reflexive_ipm"
10878,"herdovat",1,0.00991684054854884
10879,"propínat",1,0.00991684054854884
10880,"dokývat",1,0.00991684054854884
10881,"rozhlaholit",1,0.00991684054854884
10882,"odstřikovat",1,0.00991684054854884
10883,"nazvětšovat",1,0.00991684054854884
10884,"všít",1,0.00991684054854884
10885,"přetvarovat",1,0.00991684054854884
10886,"odsrat",1,0.00991684054854884
10887,"orosovat",1,0.00991684054854884
10888,"jídávat",1,0.00991684054854884
10889,"prohihňat",1,0.00991684054854884
10890,"rozvrkočit",1,0.00991684054854884
10891,"vrkat",1,0.00991684054854884
10892,"vyplivnout",1,0.00991684054854884
10893,"přezkoumat",1,0.00991684054854884
10894,"procítit",1,0.00991684054854884
10895,"prošustrovávat",1,0.00991684054854884
10896,"ztemňovat",1,0.00991684054854884
10897,"frajeřit",1,0.00991684054854884
10898,"bolívat",1,0.00991684054854884
10899,"usrknout",1,0.00991684054854884
10900,"pročesávat",1,0.00991684054854884
10901,"navyptávat",1,0.00991684054854884
10902,"vychlípit",1,0.00991684054854884
10903,"intoxikovat",1,0.00991684054854884
10904,"zredigovat",1,0.00991684054854884
10905,"předčistit",1,0.00991684054854884
10906,"polechtat",1,0.00991684054854884
10907,"tvářívat",1,0.00991684054854884
10908,"vyhřeznout",1,0.00991684054854884
10909,"překloktávat",1,0.00991684054854884
10910,"dynamizovat",1,0.00991684054854884
10911,"remizovat",1,0.00991684054854884
10912,"klofat",1,0.00991684054854884
10913,"obroubit",1,0.00991684054854884
10914,"laškovat",1,0.00991684054854884
10915,"zablejsknout",1,0.00991684054854884
10916,"přisvětlovat",1,0.00991684054854884
10917,"prdelkovat",1,0.00991684054854884
10918,"gumovat",1,0.00991684054854884
10919,"italizovat",1,0.00991684054854884
10920,"prohmátnout",1,0.00991684054854884
10921,"říhnout",1,0.00991684054854884
10922,"nakojit",1,0.00991684054854884
10923,"zarejdit",1,0.00991684054854884
10924,"rozpolcovat",1,0.00991684054854884
10925,"sestřihat",1,0.00991684054854884
10926,"vychrstnout",1,0.00991684054854884
10927,"viz",1,0.00991684054854884
10928,"rozkouskovat",1,0.00991684054854884
10929,"vydobýt",1,0.00991684054854884
10930,"loužit",1,0.00991684054854884
10931,"nadejít",1,0.00991684054854884
10932,"oblýskat",1,0.00991684054854884
10933,"zaklinkat",1,0.00991684054854884
10934,"zardousit",1,0.00991684054854884
10935,"doúčtovávat",1,0.00991684054854884
10936,"rozmrzet",1,0.00991684054854884
10937,"hasnout",1,0.00991684054854884
10938,"nalhávat",1,0.00991684054854884
10939,"poklonkovat",1,0.00991684054854884
10940,"nadepsat",1,0.00991684054854884
10941,"vylehčit",1,0.00991684054854884
10942,"ožulit",1,0.00991684054854884
10943,"dusívat",1,0.00991684054854884
10944,"pohřížit",1,0.00991684054854884
10945,"meliorovat",1,0.00991684054854884
10946,"ukrátit",1,0.00991684054854884
10947,"rozbručet",1,0.00991684054854884
10948,"zestejňovat",1,0.00991684054854884
10949,"přifouknout",1,0.00991684054854884
10950,"kolorovat",1,0.00991684054854884
10951,"poroučívat",1,0.00991684054854884
10952,"zakvasit",1,0.00991684054854884
10953,"dilatovat",1,0.00991684054854884
10954,"utloukat",1,0.00991684054854884
10955,"vykliňovat",1,0.00991684054854884
10956,"rozšavlovat",1,0.00991684054854884
10957,"procourat",1,0.00991684054854884
10958,"vtiskávat",1,0.00991684054854884
10959,"užalovat",1,0.00991684054854884
10960,"rozhopsat",1,0.00991684054854884
10961,"krachnout",1,0.00991684054854884
10962,"uklohnit",1,0.00991684054854884
10963,"odpisovat",1,0.00991684054854884
10964,"probublávat",1,0.00991684054854884
10965,"samoobsloužit",1,0.00991684054854884
10966,"zhebnout",1,0.00991684054854884
10967,"přidrátovat",1,0.00991684054854884
10968,"pinknout",1,0.00991684054854884
10969,"cvičívat",1,0.00991684054854884
10970,"šlehnout",1,0.00991684054854884
10971,"obstruovat",1,0.00991684054854884
10972,"přeměřit",1,0.00991684054854884
10973,"sexovat",1,0.00991684054854884
10974,"vobětovat",1,0.00991684054854884
10975,"našlehávat",1,0.00991684054854884
10976,"odmrazit",1,0.00991684054854884
10977,"luftovat",1,0.00991684054854884
10978,"zmedializovat",1,0.00991684054854884
10979,"přichutit",1,0.00991684054854884
10980,"přilnout",1,0.00991684054854884
10981,"odesnít",1,0.00991684054854884
10982,"odizolovat",1,0.00991684054854884
10983,"vykouzlit",1,0.00991684054854884
10984,"drkat",1,0.00991684054854884
10985,"odchlípit",1,0.00991684054854884
10986,"potrénovat",1,0.00991684054854884
10987,"pošimrat",1,0.00991684054854884
10988,"přinucovat",1,0.00991684054854884
10989,"umuchlat",1,0.00991684054854884
10990,"baštit",1,0.00991684054854884
10991,"ztisícinásobit",1,0.00991684054854884
10992,"třpytívat",1,0.00991684054854884
10993,"poklekávat",1,0.00991684054854884
10994,"dychtit",1,0.00991684054854884
10995,"odstiňovat",1,0.00991684054854884
10996,"přetlakovat",1,0.00991684054854884
10997,"vskakovat",1,0.00991684054854884
10998,"střásat",1,0.00991684054854884
10999,"vydejchávat",1,0.00991684054854884
11000,"břichatět",1,0.00991684054854884
11001,"přepilovat",1,0.00991684054854884
11002,"krémovat",1,0.00991684054854884
11003,"doharcovat",1,0.00991684054854884
11004,"kolportovat",1,0.00991684054854884
11005,"oprasit",1,0.00991684054854884
11006,"zaneprázdnit",1,0.00991684054854884
11007,"autocenzurovat",1,0.00991684054854884
11008,"vypumpovat",1,0.00991684054854884
11009,"vopírat",1,0.00991684054854884
11010,"zlískat",1,0.00991684054854884
11011,"vomámit",1,0.00991684054854884
11012,"zaláskovat",1,0.00991684054854884
11013,"upšouknout",1,0.00991684054854884
11014,"zvelebit",1,0.00991684054854884
11015,"roztát",1,0.00991684054854884
11016,"dozrát",1,0.00991684054854884
11017,"vočistit",1,0.00991684054854884
11018,"vopařit",1,0.00991684054854884
11019,"roztloukat",1,0.00991684054854884
11020,"podmítnout",1,0.00991684054854884
11021,"prahnout",1,0.00991684054854884
11022,"odklikávat",1,0.00991684054854884
11023,"zmrskat",1,0.00991684054854884
11024,"nachichotat",1,0.00991684054854884
11025,"vynasmát",1,0.00991684054854884
11026,"zacákat",1,0.00991684054854884
11027,"opadávat",1,0.00991684054854884
11028,"pohledět",1,0.00991684054854884
11029,"premiérovat",1,0.00991684054854884
11030,"zavrčet",1,0.00991684054854884
11031,"vyhotovit",1,0.00991684054854884
11032,"utřást",1,0.00991684054854884
11033,"rozplevelovat",1,0.00991684054854884
11034,"přebývat",1,0.00991684054854884
11035,"rozplavovat",1,0.00991684054854884
11036,"švihnout",1,0.00991684054854884
11037,"doškobrtat",1,0.00991684054854884
11038,"vysochat",1,0.00991684054854884
11039,"odvěšovat",1,0.00991684054854884
11040,"odmykat",1,0.00991684054854884
11041,"odvrhnout",1,0.00991684054854884
11042,"podělovat",1,0.00991684054854884
11043,"ženívat",1,0.00991684054854884
11044,"nasomrovat",1,0.00991684054854884
11045,"diskriminovat",1,0.00991684054854884
11046,"zakublat",1,0.00991684054854884
11047,"umíchat",1,0.00991684054854884
11048,"odsekat",1,0.00991684054854884
11049,"prolíbat",1,0.00991684054854884
11050,"klopotit",1,0.00991684054854884
11051,"zachichtat",1,0.00991684054854884
11052,"vykoledovat",1,0.00991684054854884
11053,"uchodit",1,0.00991684054854884
11054,"vzrůstat",1,0.00991684054854884
11055,"nastehovat",1,0.00991684054854884
11056,"zadrat",1,0.00991684054854884
11057,"chvátat",1,0.00991684054854884
11058,"zvrtat",1,0.00991684054854884
11059,"obletovat",1,0.00991684054854884
11060,"zaaretovat",1,0.00991684054854884
11061,"odstrašit",1,0.00991684054854884
11062,"promašťovat",1,0.00991684054854884
11063,"znevážit",1,0.00991684054854884
11064,"oblepit",1,0.00991684054854884
11065,"zašpičaťovat",1,0.00991684054854884
11066,"vnukat",1,0.00991684054854884
11067,"risknout",1,0.00991684054854884
11068,"lenivět",1,0.00991684054854884
11069,"klopýtnout",1,0.00991684054854884
11070,"přestylizovat",1,0.00991684054854884
11071,"cinkat",1,0.00991684054854884
11072,"rozkokrhat",1,0.00991684054854884
11073,"pošpanělštit",1,0.00991684054854884
11074,"rozhasit",1,0.00991684054854884
11075,"oprávnit",1,0.00991684054854884
11076,"zemdlít",1,0.00991684054854884
11077,"odledňovat",1,0.00991684054854884
11078,"uzrát",1,0.00991684054854884
11079,"vymarodit",1,0.00991684054854884
11080,"hvízdat",1,0.00991684054854884
11081,"zaviklat",1,0.00991684054854884
11082,"přezimovat",1,0.00991684054854884
11083,"imunizovat",1,0.00991684054854884
11084,"taxikařit",1,0.00991684054854884
11085,"votloukat",1,0.00991684054854884
11086,"obšívat",1,0.00991684054854884
11087,"vodhazovat",1,0.00991684054854884
11088,"blyskotat",1,0.00991684054854884
11089,"vobléci",1,0.00991684054854884
11090,"vyzvonit",1,0.00991684054854884
11091,"vymazovat",1,0.00991684054854884
11092,"ošlehat",1,0.00991684054854884
11093,"zpředmětnit",1,0.00991684054854884
11094,"prodebatovávat",1,0.00991684054854884
11095,"předjednávat",1,0.00991684054854884
11096,"rozuzlovat",1,0.00991684054854884
11097,"vydupat",1,0.00991684054854884
11098,"chroustat",1,0.00991684054854884
11099,"smekávat",1,0.00991684054854884
11100,"zšeřit",1,0.00991684054854884
11101,"zapísknout",1,0.00991684054854884
11102,"defilovat",1,0.00991684054854884
11103,"procvakat",1,0.00991684054854884
11104,"předpéci",1,0.00991684054854884
11105,"zahejbat",1,0.00991684054854884
11106,"vopít",1,0.00991684054854884
11107,"rozvlňovat",1,0.00991684054854884
11108,"nadílet",1,0.00991684054854884
11109,"prolámat",1,0.00991684054854884
11110,"uplavat",1,0.00991684054854884
11111,"hutnit",1,0.00991684054854884
11112,"lézat",1,0.00991684054854884
11113,"znovuobjevit",1,0.00991684054854884
11114,"vyúčtovat",1,0.00991684054854884
11115,"rozbrnět",1,0.00991684054854884
11116,"obudit",1,0.00991684054854884
11117,"žuchnout",1,0.00991684054854884
11118,"rozdražďovat",1,0.00991684054854884
11119,"vyžvejknout",1,0.00991684054854884
11120,"tesknit",1,0.00991684054854884
11121,"pásnout",1,0.00991684054854884
11122,"přemalovávat",1,0.00991684054854884
11123,"odmávnout",1,0.00991684054854884
11124,"ozvláštňovat",1,0.00991684054854884
11125,"majznout",1,0.00991684054854884
11126,"machrovat",1,0.00991684054854884
11127,"antikvovat",1,0.00991684054854884
11128,"evangelizovat",1,0.00991684054854884
11129,"vykouknout",1,0.00991684054854884
11130,"roztrubovat",1,0.00991684054854884
11131,"vydrovat",1,0.00991684054854884
11132,"klusat",1,0.00991684054854884
11133,"vbíhat",1,0.00991684054854884
11134,"probádat",1,0.00991684054854884
11135,"pranýřovat",1,0.00991684054854884
11136,"namáznout",1,0.00991684054854884
11137,"lomcovat",1,0.00991684054854884
11138,"zkomprimovat",1,0.00991684054854884
11139,"vyglajchovat",1,0.00991684054854884
11140,"zabivakovat",1,0.00991684054854884
11141,"zotročovat",1,0.00991684054854884
11142,"protřídit",1,0.00991684054854884
11143,"prokulhat",1,0.00991684054854884
11144,"zažertovat",1,0.00991684054854884
11145,"mlčívat",1,0.00991684054854884
11146,"zívat",1,0.00991684054854884
11147,"zestárnout",1,0.00991684054854884
11148,"sofistikovat",1,0.00991684054854884
11149,"zpražit",1,0.00991684054854884
11150,"rozzívat",1,0.00991684054854884
11151,"plátkovat",1,0.00991684054854884
11152,"zahuhňat",1,0.00991684054854884
11153,"ubíhat",1,0.00991684054854884
11154,"rozchlastat",1,0.00991684054854884
11155,"předsunout",1,0.00991684054854884
11156,"nasnímat",1,0.00991684054854884
11157,"dekantovat",1,0.00991684054854884
11158,"říjet",1,0.00991684054854884
11159,"helfnout",1,0.00991684054854884
11160,"namoci",1,0.00991684054854884
11161,"rozleptávat",1,0.00991684054854884
11162,"dezintegrovat",1,0.00991684054854884
11163,"zabahnit",1,0.00991684054854884
11164,"přilehnout",1,0.00991684054854884
11165,"snídávat",1,0.00991684054854884
11166,"vyčesat",1,0.00991684054854884
11167,"zabodat",1,0.00991684054854884
11168,"znakovat",1,0.00991684054854884
11169,"ucelit",1,0.00991684054854884
11170,"dosytit",1,0.00991684054854884
11171,"samoorganizovat",1,0.00991684054854884
11172,"uzřít",1,0.00991684054854884
11173,"resocializovat",1,0.00991684054854884
11174,"přeštelovat",1,0.00991684054854884
11175,"vyzdobovat",1,0.00991684054854884
11176,"dobádat",1,0.00991684054854884
11177,"navolit",1,0.00991684054854884
11178,"zneplatnit",1,0.00991684054854884
11179,"omačkat",1,0.00991684054854884
11180,"zfanfrnět",1,0.00991684054854884
11181,"vynachválit",1,0.00991684054854884
11182,"ohodit",1,0.00991684054854884
11183,"namahat",1,0.00991684054854884
11184,"vyhřadovat",1,0.00991684054854884
11185,"rozšveholit",1,0.00991684054854884
11186,"nakálet",1,0.00991684054854884
11187,"cloumat",1,0.00991684054854884
11188,"přirychlovat",1,0.00991684054854884
11189,"proměřovat",1,0.00991684054854884
11190,"obývat",1,0.00991684054854884
11191,"pluhovat",1,0.00991684054854884
11192,"zaplevelit",1,0.00991684054854884
11193,"zbožštit",1,0.00991684054854884
11194,"ukonejšit",1,0.00991684054854884
11195,"hraničit",1,0.00991684054854884
11196,"donominovat",1,0.00991684054854884
11197,"postříbřovat",1,0.00991684054854884
11198,"strakatit",1,0.00991684054854884
11199,"zřezat",1,0.00991684054854884
11200,"čišet",1,0.00991684054854884
11201,"větřit",1,0.00991684054854884
11202,"zoomovat",1,0.00991684054854884
11203,"vyblejt",1,0.00991684054854884
11204,"omakávat",1,0.00991684054854884
11205,"spíchnout",1,0.00991684054854884
11206,"rozprchat",1,0.00991684054854884
11207,"překutálet",1,0.00991684054854884
11208,"propršet",1,0.00991684054854884
11209,"dotřít",1,0.00991684054854884
11210,"podlézt",1,0.00991684054854884
11211,"skovávat",1,0.00991684054854884
11212,"vyviklávat",1,0.00991684054854884
11213,"zdrbnout",1,0.00991684054854884
11214,"narukovat",1,0.00991684054854884
11215,"vtyčit",1,0.00991684054854884
11216,"odučit",1,0.00991684054854884
11217,"přitavit",1,0.00991684054854884
11218,"pojít",1,0.00991684054854884
11219,"rozrýt",1,0.00991684054854884
11220,"dožebrávat",1,0.00991684054854884
11221,"vyskladnit",1,0.00991684054854884
11222,"navzpomínat",1,0.00991684054854884
11223,"protiřečit",1,0.00991684054854884
11224,"čutat",1,0.00991684054854884
11225,"drátkovat",1,0.00991684054854884
11226,"zadrmolit",1,0.00991684054854884
11227,"obořovat",1,0.00991684054854884
11228,"obveselovat",1,0.00991684054854884
11229,"rozklesnout",1,0.00991684054854884
11230,"potentočkovávat",1,0.00991684054854884
11231,"prosycovat",1,0.00991684054854884
11232,"doplout",1,0.00991684054854884
11233,"ťukávat",1,0.00991684054854884
11234,"odfukovat",1,0.00991684054854884
11235,"sesílat",1,0.00991684054854884
11236,"odmrštit",1,0.00991684054854884
11237,"nalakovat",1,0.00991684054854884
11238,"obednit",1,0.00991684054854884
11239,"hrbatit",1,0.00991684054854884
11240,"vytloukat",1,0.00991684054854884
11241,"pestřit",1,0.00991684054854884
11242,"zarizovat",1,0.00991684054854884
11243,"povážit",1,0.00991684054854884
11244,"vybílit",1,0.00991684054854884
11245,"vymačkávat",1,0.00991684054854884
11246,"zapolemizovat",1,0.00991684054854884
11247,"probarvovat",1,0.00991684054854884
11248,"nagumovat",1,0.00991684054854884
11249,"oleštit",1,0.00991684054854884
11250,"špikovat",1,0.00991684054854884
11251,"přežvýkat",1,0.00991684054854884
11252,"dolíčit",1,0.00991684054854884
11253,"zjitřit",1,0.00991684054854884
11254,"ošolíchat",1,0.00991684054854884
11255,"pošťouchnout",1,0.00991684054854884
11256,"přehltit",1,0.00991684054854884
11257,"zkázňovat",1,0.00991684054854884
11258,"zacenit",1,0.00991684054854884
11259,"překlepávat",1,0.00991684054854884
11260,"krčívat",1,0.00991684054854884
11261,"zapřahovat",1,0.00991684054854884
11262,"rozsvětlovat",1,0.00991684054854884
11263,"rozpovídávat",1,0.00991684054854884
11264,"provézt",1,0.00991684054854884
11265,"shořet",1,0.00991684054854884
11266,"upoutávat",1,0.00991684054854884
11267,"počítávat",1,0.00991684054854884
11268,"přiučovat",1,0.00991684054854884
11269,"poženit",1,0.00991684054854884
11270,"dozásobit",1,0.00991684054854884
11271,"bivakovat",1,0.00991684054854884
11272,"vyvěrat",1,0.00991684054854884
11273,"vydlabávat",1,0.00991684054854884
11274,"našťouchat",1,0.00991684054854884
11275,"zastrkovat",1,0.00991684054854884
11276,"přeorávat",1,0.00991684054854884
11277,"fičet",1,0.00991684054854884
11278,"bobovat",1,0.00991684054854884
11279,"ohřebit",1,0.00991684054854884
11280,"ponocovat",1,0.00991684054854884
11281,"zestručňovat",1,0.00991684054854884
11282,"odbíhat",1,0.00991684054854884
11283,"zvrknout",1,0.00991684054854884
11284,"rozhejbat",1,0.00991684054854884
11285,"zalígrovat",1,0.00991684054854884
11286,"exploatovat",1,0.00991684054854884
11287,"zeslábnout",1,0.00991684054854884
11288,"ostříkat",1,0.00991684054854884
11289,"blábolit",1,0.00991684054854884
11290,"repatriovat",1,0.00991684054854884
11291,"zkomercializovat",1,0.00991684054854884
11292,"rozštípat",1,0.00991684054854884
11293,"rozšvitořit",1,0.00991684054854884
11294,"kaceřovat",1,0.00991684054854884
11295,"omámit",1,0.00991684054854884
11296,"oplocovat",1,0.00991684054854884
11297,"drnkat",1,0.00991684054854884
11298,"regionalizovat",1,0.00991684054854884
11299,"transcendovat",1,0.00991684054854884
11300,"přehlušit",1,0.00991684054854884
11301,"popnout",1,0.00991684054854884
11302,"řezbovat",1,0.00991684054854884
11303,"interviewovat",1,0.00991684054854884
11304,"obtelefonovat",1,0.00991684054854884
11305,"přibývat",1,0.00991684054854884
11306,"pobídnout",1,0.00991684054854884
11307,"rozluštit",1,0.00991684054854884
11308,"vzmužovat",1,0.00991684054854884
11309,"biřmovat",1,0.00991684054854884
11310,"skrucovat",1,0.00991684054854884
11311,"vycuknout",1,0.00991684054854884
11312,"naimpregnovat",1,0.00991684054854884
11313,"prubnout",1,0.00991684054854884
11314,"dopomáhat",1,0.00991684054854884
11315,"promalovat",1,0.00991684054854884
11316,"rozbratřit",1,0.00991684054854884
11317,"stigmatizovat",1,0.00991684054854884
11318,"vyšinovat",1,0.00991684054854884
